label,id,fea_1,fea_2,fea_3,fea_4,fea_5,fea_6,fea_7,fea_8,fea_9,fea_10,fea_11,OVD_t1_sum,OVD_t1_mean,OVD_t1_max,OVD_t2_sum,OVD_t2_mean,OVD_t2_max,OVD_t3_sum,OVD_t3_mean,OVD_t3_max,OVD_sum_sum,OVD_sum_mean,OVD_sum_max,OVD_sum_std,pay_normal_sum,pay_normal_mean,new_balance_mean,new_balance_max,new_balance_min,new_balance_std,highest_balance_mean,highest_balance_max,prod_limit_mean,prod_limit_max,prod_code_count,overdue_rate,credit_utilization,balance_ratio,overdue_volatility,payment_score
0,54986068,7,1220.0,3,263000.0,2,11,9,90,3,151300,1.0,0,0.0,0,1,0.09090909090909091,1,0,0.0,0,31,2.8181818181818183,31,9.346851681910673,238,21.636363636363637,78741.70909090909,414116.4,0.0,150850.5458952632,123734.0,400500.0,160966.66666666666,321200.0,11,0.11481481481481481,0.4891771790043286,0.6363737753336492,9.346851681910673,29.18181818181818
0,58987963,5,1236.5,1,52000.0,2,15,5,112,4,550009,172.61517890000002,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,244,15.25,52036.875,442990.8,0.0,123787.64352665415,105045.73333333334,400500.0,42533.333333333336,55000.0,16,0.0,1.223408736471713,0.4953688072800614,0.0,30.5
0,54985523,7,1223.0,3,97000.0,2,11,5,109,3,450003,187.08286930000003,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,89,11.125,21759.15,110311.2,-68.4,41777.90367410573,65693.375,107202.0,81216.66666666667,117700.0,8,0.0,0.2679115381300456,0.33121785540999515,0.0,22.25
0,58999697,4,1290.5,3,140000.0,2,8,9,101,5,60063,1.0,1,0.14285714285714285,1,2,0.2857142857142857,2,46,5.666666666666667,35,9710,1387.142857142857,6540,2560.9680089484023,114,16.285714285714285,10982.228571428572,49218.0,0.0,19761.447952154576,159913.57142857142,662274.0,32266.666666666668,63800.0,7,0.988295165394402,0.34034777552643736,0.06867559643452487,2560.9680089484023,-7363.142857142857
0,59002213,4,1305.5,1,123000.0,2,8,5,106,3,330008,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,14,4.666666666666667,10363.199999999999,29568.0,0.0,16649.23643654567,31101.0,39103.0,110000.0,110000.0,3,0.0,0.09421005263588512,0.33320043727091503,0.0,9.333333333333334
0,54983331,5,1241.0,3,30000.0,2,15,5,80,5,60006,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,58,6.444444444444445,30154.533333333333,142810.8,0.0,52423.74552585879,52777.77777777778,121500.0,72380.0,96800.0,9,0.0,0.41706539394790143,0.5713382272756937,0.0,12.88888888888889
0,58998938,4,1397.0,3,191000.0,2,8,9,114,4,72000,300.4080558,13,0.8125,8,4,0.25,2,1,0.0625,1,774,48.375,270,92.43150617258885,233,14.5625,94680.9,1492471.2,-474.0,372765.1528555962,135950.375,1400500.0,65633.33333333333,134200.0,16,0.7678571428571429,1.442551408561576,0.6964320883109861,92.43150617258885,-222.75
0,54990331,4,1314.5,1,177000.0,2,8,-1,112,5,60000,200.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,90,22.5,28131.0,107749.2,-25.2,53127.262592382824,131069.25,372500.0,194700.0,194700.0,4,0.0,0.14448307918295233,0.2146253631163441,0.0,45.0
0,59000853,4,1305.5,1,118000.0,2,8,9,112,4,151300,223.6067977,1,0.3333333333333333,1,0,0.0,0,0,0.0,0,19,6.333333333333333,19,10.96965511460289,29,9.666666666666666,116.39999999999999,219.6,0.0,110.39347806822647,16598.333333333332,32500.0,97900.0,97900.0,3,0.3877551020408163,0.0011889561904372785,0.0070123298124422665,10.96965511460289,-12.333333333333332
0,59001863,4,1223.0,3,77000.0,2,8,9,111,5,72000,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,95,19.0,49899.840000000004,157639.2,0.0,61974.095360948995,76077.8,141500.0,88495.0,119900.0,5,0.0,0.56386548544567,0.6558967807063203,0.0,38.0
0,58993710,7,1304.0,1,130000.0,2,11,5,111,4,450046,223.6067977,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,37,12.333333333333334,42245.200000000004,64870.8,0.0,36616.27645296556,71969.0,114279.0,80300.0,110000.0,3,0.0,0.5260856029190173,0.5869834653327776,0.0,24.666666666666668
0,54987936,7,1223.0,3,72000.0,2,11,-1,114,5,151300,167.33200530000002,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,44,14.666666666666666,147780.4,423421.2,0.0,238919.6299354241,198615.0,550500.0,72380.0,96800.0,3,0.0,0.41706539394790143,0.7440508317557497,0.0,29.333333333333332
0,59002170,4,1256.0,3,141000.0,2,8,5,84,3,60031,223.6067977,1,0.125,1,0,0.0,0,0,0.0,0,25,3.125,25,8.838834764831844,138,17.25,122779.65000000001,831213.6,0.0,287350.18868737743,167431.5,823500.0,55000.0,55000.0,8,0.1524390243902439,2.2323166851511793,0.7333083481402954,8.838834764831844,18.875
0,58996882,7,1233.5,3,59000.0,2,11,5,91,3,450052,387.2983346,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,77,7.0,9542.509090909092,39526.8,-1.2,13269.819330303979,57007.0,150500.0,52250.0,88000.0,11,0.0,0.18262825765840066,0.1673889470058429,0.0,14.0
0,58990235,7,1281.5,1,304000.0,2,11,-1,111,4,450001,244.94897430000003,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,142,23.666666666666668,12113.0,38415.6,-3.6,17000.68377118991,95459.83333333333,172020.0,118360.0,198000.0,6,0.0,0.10233945302929175,0.1268897366284602,0.0,47.333333333333336
1,54989257,4,1242.5,3,56000.0,2,8,-1,85,5,330007,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,117,23.4,48529.44,152527.2,0.0,65194.36152220528,67137.75,127606.0,58300.0,73700.0,5,0.0,0.8323946416013448,0.7228231088603825,0.0,46.8
1,58994340,7,1281.5,1,75000.0,2,11,5,87,5,72049,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,63,12.6,229620.47999999998,989940.0,-138.0,428615.3023231345,253239.0,870438.0,119900.0,119900.0,5,0.0,1.9150839442540093,0.9067306902543042,0.0,25.2
0,58989150,7,1328.0,3,182000.0,2,11,5,98,5,72001,173.20508080000002,1,0.05,1,0,0.0,0,0,0.0,0,10,0.5,10,2.23606797749979,238,11.9,2444.94,28150.8,-884.4,7749.828887509982,18986.384615384617,100425.0,39380.0,90200.0,20,0.040160642570281124,0.062084253827988115,0.12876654944983712,2.23606797749979,21.3
1,58995703,7,1281.5,3,75000.0,2,11,9,100,5,450018,353.55339060000006,20,2.3333333333333335,10,6,0.5,3,12,1.0,6,3178,264.8333333333333,1490,573.518777267831,230,19.166666666666668,353.6000000000001,1868.4,0.0,714.1213342282948,126724.5,552680.0,82500.0,82500.0,12,0.9322381930184805,0.004286008654440553,0.002790282934373903,573.518777267831,-1405.8333333333333
0,59004349,7,1277.0,1,119000.0,1,11,5,105,3,72000,217.4741364,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,108,21.6,50830.8,224073.6,-1.2,97629.6306017799,118018.8,400500.0,146850.0,180400.0,5,0.0,0.346138603073864,0.4306972219915641,0.0,43.2
0,58990289,7,1335.5,3,185000.0,2,11,5,100,5,351106,212.1320344,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,117,23.4,46906.08,234530.4,0.0,104885.18343804333,151578.0,387500.0,117150.0,330000.0,5,0.0,0.40038992411503105,0.30944972588551184,0.0,46.8
0,59001124,4,1239.5,3,85000.0,2,8,5,68,5,72000,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,55,9.166666666666666,2508.7999999999997,7274.4,0.0,3631.825934154884,17738.666666666668,29490.0,86350.0,110000.0,6,0.0,0.029053514145753953,0.14142317593340722,0.0,18.333333333333332
1,58993373,7,1299.5,1,135000.0,2,11,5,87,3,350705,187.08286930000003,1,0.125,1,0,0.0,0,0,0.0,0,24,3.0,24,8.48528137423857,166,20.75,24090.3,175197.6,0.0,61175.71955240318,90806.875,300500.0,72380.0,96800.0,8,0.1256544502617801,0.41706539394790143,0.2652886657682497,8.48528137423857,26.5
1,59001563,4,1214.0,3,56000.0,2,8,5,109,3,151300,200.0,1,0.3333333333333333,1,0,0.0,0,0,0.0,0,16,5.333333333333333,16,9.237604307034013,56,18.666666666666668,9178.4,25882.8,0.0,14490.008314697407,92293.66666666667,150500.0,96800.0,96800.0,3,0.2191780821917808,0.09481720230162911,0.09944669970095779,9.237604307034013,10.666666666666671
0,59000457,4,1281.5,2,90000.0,2,8,5,111,4,72001,188.9259114,1,0.2,1,0,0.0,0,0,0.0,0,1,0.2,1,0.447213595499958,124,24.8,23651.760000000002,56164.8,0.0,25514.64714958841,62143.0,100500.0,14666.666666666666,15400.0,5,0.007936507936507936,1.7916642678584958,0.38059603501544803,0.447213595499958,48.6
0,58994986,7,1298.0,1,128000.0,2,11,5,92,5,151300,173.20508080000002,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,26,4.333333333333333,58866.399999999994,213292.8,0.0,88331.0853401904,91712.0,183500.0,51700.0,51700.0,6,0.0,1.1385930639639463,0.6418544808260551,0.0,8.666666666666666
0,58988758,7,1415.0,3,61000.0,2,11,5,80,5,151300,200.4594722,2,1.0,2,0,0.0,0,0,0.0,0,43,21.5,43,30.405591591021544,55,27.5,729219.2,4135308.0,4971.6,1459212.6171348959,996482.5,3700500.0,72380.0,96800.0,2,0.43434343434343436,0.41706539394790143,1.108095024239949,30.405591591021544,-52.5
0,54984214,5,1241.0,3,51000.0,2,15,5,88,5,151300,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,18,18.0,50209.2,50209.2,50209.2,44802.31891939847,46081.0,46081.0,55000.0,55000.0,1,0.0,0.9128779476736786,1.0895620849789505,0.0,36.0
0,54987487,7,1304.0,3,135000.0,2,11,5,90,3,550109,282.8427125,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,81,13.5,93246.2,287163.6,0.0,119871.99794173782,101101.5,252500.0,110550.0,121000.0,6,0.0,0.8434677207804543,0.9222937118271062,0.0,27.0
0,58991921,7,1301.0,1,75000.0,2,11,7,112,4,72000,1.0,5,0.29411764705882354,4,4,0.23529411764705882,4,0,0.0,0,243,14.294117647058824,242,58.67896205826492,381,22.41176470588235,78018.91764705883,1296267.6,0.0,313976.2812399295,278031.6666666667,1500500.0,106480.0,275000.0,17,0.3888,0.7327027136020401,0.28061061522887776,58.67896205826492,-26.647058823529413
0,58990850,7,1266.5,3,110000.0,1,11,5,99,5,151300,173.20508080000002,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,12,6.0,9757.8,18552.0,963.6,12436.876910221472,22176.0,28392.0,86900.0,110000.0,2,0.0,0.11228639486312009,0.43999639265906115,0.0,12.0
1,59005881,4,1281.5,2,94000.0,2,8,-1,113,4,72000,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,10,3.3333333333333335,18115.2,44400.0,685.2,23163.582344706527,22841.0,37500.0,69300.0,69300.0,3,0.0,0.2613988254137747,0.7930654058313633,0.0,6.666666666666667
0,54983307,5,1269.5,1,180000.0,1,15,5,90,3,151009,173.20508080000002,3,0.2727272727272727,2,3,0.2727272727272727,2,0,0.0,0,186,16.90909090909091,149,44.8384980690802,172,15.636363636363637,51299.34545454546,473268.0,-9560.4,140914.83800154165,75212.90909090909,400500.0,67100.0,67100.0,11,0.5181058495821727,0.7645094030572638,0.68204599487764,44.8384980690802,-53.27272727272727
1,58988200,5,1308.5,3,39000.0,2,15,5,82,3,450018,159.9843742,1,0.0625,1,0,0.0,0,0,0.0,0,10,0.625,10,2.5,187,11.6875,30621.600000000002,289184.4,0.0,80427.08999733858,79162.13333333333,260500.0,35200.0,35200.0,16,0.050505050505050504,0.8699071049117924,0.38681642212241896,2.5,20.25
0,59001184,4,1304.0,3,35000.0,2,8,9,90,5,60047,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,9,9.0,8248.8,8248.8,8248.8,44802.31891939847,22747.0,22747.0,72380.0,96800.0,1,0.0,0.41706539394790143,0.36261649375769295,0.0,18.0
0,54985410,7,1304.0,3,290000.0,2,11,5,111,4,60000,310.3836336,7,0.25,2,0,0.0,0,0,0.0,0,123,4.392857142857143,60,12.870693916986834,494,18.642857142857142,162211.24285714285,4286368.8,0.0,808603.9277418982,201706.59259259258,3900500.0,56375.275,110000.0,28,0.19040247678018576,2.8772962182610122,0.8041900692591967,12.870693916986834,15.32142857142857
0,58993739,7,1307.0,1,80000.0,2,11,5,95,5,60026,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,153,13.909090909090908,74024.72727272728,726013.2,0.0,217855.116907054,178101.44444444444,671325.0,147950.0,232100.0,11,0.0,0.5003327268671877,0.4156300465366035,0.0,27.818181818181817
0,58988886,7,1235.0,3,68000.0,2,11,5,110,5,450017,187.08286930000003,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,71,17.75,42110.4,68067.6,0.0,29337.776586510437,63487.5,98434.0,55000.0,55000.0,4,0.0,0.7656297158233487,0.6632760263669799,0.0,35.5
0,54989788,4,1277.0,1,162000.0,2,8,5,85,5,151304,212.1320344,7,0.6363636363636364,2,2,0.18181818181818182,1,5,0.45454545454545453,5,1016,92.36363636363636,909,271.3426883950525,247,22.454545454545453,47583.27272727273,487993.2,-1.2,146243.22081429343,84918.4,407161.0,73791.66666666667,182050.0,11,0.8037974683544303,0.644823867691542,0.5603345375411594,271.3426883950525,-466.9090909090909
1,58998919,4,1253.0,3,84000.0,2,8,5,107,4,72001,173.20508080000002,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,32,10.666666666666666,27311.600000000002,63217.2,7748.4,31136.834644517097,52333.0,57964.0,61050.0,67100.0,3,0.0,0.44735712764737684,0.5218710589674017,0.0,21.333333333333332
0,58988250,5,1242.5,3,30000.0,2,15,5,80,3,60050,200.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,111,15.857142857142858,256105.88571428572,901284.0,0.0,390747.40654977027,286555.5714285714,900500.0,55000.0,55000.0,7,0.0,4.656385987787235,0.8937358666650714,0.0,31.714285714285715
1,58994121,7,1241.0,3,65000.0,2,11,9,110,3,151011,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,27,9.0,89975.59999999999,130622.4,26989.2,55310.51736948407,93934.66666666667,150500.0,46200.0,46200.0,3,0.0,1.9474816562412067,0.9578427789231636,0.0,18.0
0,58983271,5,1179.5,3,214000.0,2,15,9,112,4,60019,200.0,2,0.2857142857142857,1,0,0.0,0,0,0.0,0,31,4.428571428571429,30,11.282097069504157,85,12.142857142857142,11652.857142857143,58135.2,-70.8,21196.551818228763,38145.0,66650.0,118066.66666666667,260700.0,7,0.26495726495726496,0.0986964295293135,0.30548044730396745,11.282097069504157,2.142857142857139
0,58998637,4,1287.5,3,113000.0,2,8,5,110,4,151300,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,102,14.571428571428571,308194.62857142853,803118.0,-1.2,341627.80820636614,366713.8,665765.0,170133.33333333334,313500.0,7,0.0,1.811478156896189,0.8404204809062207,0.0,29.142857142857142
0,54983719,5,1251.5,3,106000.0,2,15,5,83,5,350012,223.6067977,9,0.9,7,0,0.0,0,0,0.0,0,222,22.2,210,66.0333249200735,121,12.1,6526.2,48388.8,0.0,15635.671393323666,26059.5,46500.0,58300.0,96800.0,10,0.6453488372093024,0.11193976089603952,0.2504249726597724,66.0333249200735,-86.8
0,54992448,7,1350.5,1,137000.0,2,11,5,100,3,60048,178.8854382,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,154,19.25,57384.899999999994,180000.0,0.0,82201.60040840358,88105.5,160500.0,72380.0,96800.0,8,0.0,0.41706539394790143,0.6513128997293048,0.0,38.5
0,58986051,5,1305.5,3,72000.0,2,15,5,100,5,151300,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,13,6.5,58352.4,114585.6,2119.2,79525.75409563874,56901.0,100500.0,72380.0,96800.0,2,0.0,0.41706539394790143,1.0254894379810904,0.0,13.0
0,58983865,5,1388.0,3,75000.0,2,15,5,113,5,450027,222.2970985,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,92,13.142857142857142,289611.9428571428,1683698.4,0.0,626556.0849055595,396480.5714285714,1430500.0,63800.0,114400.0,7,0.0,4.539300996177847,0.7304549914227683,0.0,26.285714285714285
0,58996591,7,1320.5,1,123000.0,2,11,5,113,4,60091,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,37,12.333333333333334,2182.0,2805.6,1297.2,787.3923545475915,21187.0,30815.0,65450.0,88000.0,3,0.0,0.033337916914944005,0.10298282046441382,0.0,24.666666666666668
1,58988697,7,1281.5,2,50000.0,2,11,5,112,5,72000,181.5543996,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,59,7.375,10417.5,46482.0,0.0,19460.193942654176,41891.25,150500.0,61600.0,61600.0,8,0.0,0.16911251440723366,0.24867368069272955,0.0,14.75
0,58994114,7,1376.0,3,142000.0,1,11,5,99,3,151300,223.6067977,1,0.25,1,1,0.25,1,0,0.0,0,90,22.5,90,45.0,58,14.5,7004.1,16760.4,0.0,8394.023209403224,208270.0,400500.0,121000.0,187000.0,4,0.6040268456375839,0.05788464558144148,0.03362974201881203,45.0,-83.5
1,54985076,7,1365.5,3,143000.0,2,11,5,83,3,60011,202.4845673,9,0.9,3,3,0.3,2,54,5.4,33,33497,3349.7,27890,8802.882159964554,91,9.1,53769.6,426432.0,0.0,132967.35575922384,100430.6,400500.0,66550.0,70400.0,10,0.9972826889564935,0.8079457859386034,0.5353852771438471,8802.882159964554,-17156.7
0,59003842,4,1239.5,1,72000.0,1,8,5,89,5,60084,173.20508080000002,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,47,15.666666666666666,12734.4,28222.8,1987.2,13745.395953554775,25759.666666666668,31870.0,74250.0,115500.0,3,0.0,0.17150476087864136,0.49433503273724794,0.0,31.333333333333332
0,59004857,4,1223.0,3,56000.0,2,8,9,110,3,151009,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,21,7.0,10249.199999999999,13311.6,7956.0,2759.413763827382,28123.666666666668,34990.0,33000.0,44000.0,3,0.0,0.3105724068967607,0.3644203190556332,0.0,14.0
1,58999186,4,1274.0,3,388000.0,2,8,9,111,5,72000,1.0,1,0.125,1,0,0.0,0,0,0.0,0,15,1.875,15,5.303300858899107,116,14.5,22822.05,133348.8,-114.0,47319.4854407176,44346.71428571428,115700.0,145200.0,355300.0,8,0.11363636363636363,0.15717557041618171,0.5146161502928159,5.303300858899107,19.625
0,58995478,7,1301.0,1,77000.0,2,11,5,95,3,450000,173.20508080000002,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,174,15.818181818181818,72508.69090909092,453739.2,0.0,147475.7146669068,259332.0,600500.0,141900.0,141900.0,11,0.0,0.5109808310659609,0.27959685388705224,0.0,31.636363636363637
1,54987857,7,1323.5,1,152000.0,2,11,5,98,5,151008,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,26,8.666666666666666,87716.0,244770.0,6240.0,136044.71980933327,521166.6666666667,1500500.0,39600.0,39600.0,3,0.0,2.2149945708441705,0.1683066805756049,0.0,17.333333333333332
0,58988212,5,1227.5,3,35000.0,2,15,4,105,5,510099,316.22776600000003,4,0.07272727272727272,1,1,0.01818181818181818,1,1,0.01818181818181818,1,851,15.472727272727273,768,103.53454505720315,494,21.87272727272727,204250.8872727273,5483298.0,-757.2,892551.158270863,482193.73076923075,5260500.0,188300.0,402600.0,30,0.41411192214111925,1.084704209073384,0.42358589640100797,103.53454505720315,-43.61818181818182
1,58983297,5,1299.5,3,30000.0,2,15,5,95,5,71000,200.0,3,0.23076923076923078,2,6,0.46153846153846156,4,15,1.1538461538461537,10,3124,240.30769230769232,1938,542.2483109879005,182,14.0,8446.8,78008.4,0.0,22673.444227112912,142778.76923076922,450500.0,22000.0,22000.0,13,0.9446628364076202,0.3839280032725785,0.05915964177213212,542.2483109879005,-1323.5384615384617
0,58999263,4,1317.5,3,81000.0,2,8,5,90,5,60038,1.0,8,1.6,4,0,0.0,0,0,0.0,0,57,11.4,52,22.755219181541626,106,21.2,119994.72,326992.8,0.0,162519.38124947436,339103.8,600500.0,96800.0,96800.0,5,0.3475609756097561,1.2396020702265473,0.35385733260042324,22.755219181541626,-14.600000000000001
0,59002046,4,1259.0,3,35000.0,2,8,5,90,5,60017,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,9,9.0,25200.0,25200.0,25200.0,44802.31891939847,21500.0,21500.0,72380.0,96800.0,1,0.0,0.41706539394790143,1.1720385098367518,0.0,18.0
0,58994346,7,1298.0,1,100000.0,2,11,9,112,4,550109,178.8854382,15,0.6521739130434783,7,13,0.9130434782608695,6,54,5.666666666666667,35,33497,2951.782608695652,22410,6325.406375421997,278,12.08695652173913,120175.66956521738,1649192.4,0.0,403947.7088234908,175809.47619047618,1797797.0,33367.03333333333,72601.1,23,0.9959072905970369,3.601520903695774,0.683552380775176,6325.406375421997,-16264.739130434782
0,58989956,7,1284.5,1,82000.0,2,11,-1,103,4,450019,214.4761059,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,50,12.5,80021.7,274782.0,0.0,130817.6066695917,89154.25,250500.0,108900.0,108900.0,4,0.0,0.7348114342384368,0.8975545467036433,0.0,25.0
0,58992457,7,1284.5,3,144000.0,2,11,4,96,3,71002,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,116,19.333333333333332,107181.20000000001,265280.4,-48.0,123272.42805454916,141694.66666666666,250500.0,73150.0,132000.0,6,0.0,1.465204850241282,0.7564183331882651,0.0,38.666666666666664
0,58990986,7,1334.0,3,108000.0,2,11,5,90,3,60092,223.6067977,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,55,13.75,7178.999999999999,24999.6,0.0,11962.593478004675,38324.0,50385.0,55000.0,55000.0,4,0.0,0.13052489954728094,0.18731898238747552,0.0,27.5
0,58995052,7,1314.5,1,97000.0,2,11,9,90,3,60005,221.3594362,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,337,19.823529411764707,180859.97647058824,1416776.4,0.0,404814.69258569326,202927.0,1280653.0,76340.0,99000.0,17,0.0,2.3691067247034785,0.8912519537500406,0.0,39.64705882352941
0,59005496,4,1298.0,1,35000.0,2,8,5,103,5,60028,200.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,37,18.5,22164.6,27297.6,17031.6,7259.158215661097,20690.0,23248.0,17600.0,17600.0,2,0.0,1.2592807226862108,1.0712193707409017,0.0,37.0
0,54988030,7,1278.5,3,131000.0,2,11,5,110,3,60001,1.0,20,2.6666666666666665,12,2,0.15384615384615385,2,0,0.0,0,1056,81.23076923076923,630,199.07835720562971,204,15.692307692307692,773.2615384615385,12423.6,-3052.8,3611.660533498514,66761.30769230769,225500.0,48290.0,84150.0,13,0.8374306106264869,0.01601253936471679,0.011582306921224552,199.07835720562971,-374.7692307692308
0,54987756,7,1257.5,3,144000.0,2,11,5,114,3,60028,1.0,4,0.3076923076923077,3,0,0.0,0,0,0.0,0,38,2.923076923076923,37,10.242570791078595,277,21.307692307692307,62467.938461538455,365331.6,0.0,112259.93960825575,113377.46153846153,365500.0,56650.0,115500.0,13,0.12025316455696203,1.102680243270877,0.5509683022145028,10.242570791078595,28.0
0,54982697,5,1320.5,3,130000.0,2,15,5,85,5,60047,212.1320344,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,45,22.5,8752.8,17145.6,360.0,11869.211586284911,34626.0,48811.0,135300.0,135300.0,2,0.0,0.06469131787643845,0.2527738469980073,0.0,45.0
1,54987300,7,1179.5,3,79000.0,2,11,-1,107,5,450007,187.08286930000003,4,1.0,2,0,0.0,0,0,0.0,0,43,10.75,32,15.085865349171499,67,16.75,18201.9,38995.2,0.0,21123.978179310827,28041.5,56131.0,95700.0,95700.0,4,0.38738738738738737,0.1901955047491667,0.6490826424177588,15.085865349171499,-20.25
0,58993803,7,1281.5,2,370000.0,2,11,-1,85,3,350096,351.0911563,1,0.058823529411764705,1,0,0.0,0,0,0.0,0,1,0.058823529411764705,1,0.24253562503633297,315,18.529411764705884,144262.9411764706,1303930.8,0.0,364792.2777660169,321772.5714285714,2456120.0,228250.0,389400.0,17,0.0031545741324921135,0.6174192528783199,0.4483368243575426,0.24253562503633297,36.76470588235294
1,58985008,5,1259.0,3,121000.0,2,15,5,91,5,60064,1.0,4,0.5714285714285714,3,1,0.14285714285714285,1,0,0.0,0,115,16.428571428571427,83,31.685207604691197,162,23.142857142857142,33708.68571428571,151268.4,0.0,58701.88762289871,108483.28571428571,234500.0,115500.0,115500.0,7,0.4136690647482014,0.29184756594562566,0.3107241338442697,31.685207604691197,-35.857142857142854
0,59005917,4,1266.5,1,104000.0,2,8,-1,92,5,60036,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,17,8.5,7432.2,12062.4,2802.0,6548.091636499905,18773.5,22805.0,105600.0,105600.0,2,0.0,0.07038001534076381,0.3958667341340648,0.0,17.0
0,59005740,4,1266.5,1,191000.0,2,8,5,85,3,72000,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,128,18.285714285714285,5957.657142857143,20899.2,-103.2,9220.575991924645,82958.85714285714,225500.0,93500.0,132000.0,7,0.0,0.06371757674096687,0.07181373435344805,0.0,36.57142857142857
0,58994607,7,1377.5,3,78000.0,1,11,5,100,3,60017,173.20508080000002,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,88,12.571428571428571,703545.0857142856,2462064.0,0.0,1181303.8582318148,613355.8571428572,2081192.0,44000.0,44000.0,7,0.0,8.97059154563754,1.1470403852523046,0.0,25.142857142857142
1,58986784,5,1242.5,3,75000.0,2,15,5,109,4,510020,173.20508080000002,5,0.625,3,0,0.0,0,0,0.0,0,103,12.875,54,20.18087850275248,82,10.25,13248.45,48776.4,0.0,19952.12456420905,37701.57142857143,82548.0,47850.0,49500.0,8,0.553763440860215,0.27686882196819296,0.35139380413613325,20.18087850275248,-43.875
0,58994215,7,1352.0,1,142000.0,2,11,9,111,4,60036,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,81,20.25,132727.8,304356.0,23274.0,123154.53135439233,145867.5,300500.0,58850.0,95700.0,4,0.0,2.255319365856145,0.9099140664365506,0.0,40.5
1,58993369,7,1308.5,1,134000.0,2,11,5,95,5,151009,1.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,28,14.0,1742.4,2050.8,1434.0,436.14346263586265,17380.0,32552.0,112200.0,112200.0,2,0.0,0.01552927335763496,0.10024739658247513,0.0,28.0
